,kind,distance,mean,low_ci,high_ci
159,KmerZFs_6_0,9750,0.0046288997945456,0.004279306931384307,0.005088652214220242
160,KmerZFs_6_1,0,0.00588338163482942,0.005469689389300524,0.006283934116044911
161,KmerZFs_6_1,250,0.005492350948515054,0.005187653226439846,0.005782123690252286
162,KmerZFs_6_1,500,0.005424763125250696,0.005104163541965002,0.005770636285814713
163,KmerZFs_6_1,750,0.005167797078549842,0.00491457350093809,0.005477551572886983
164,KmerZFs_6_1,1000,0.004980692998629852,0.004697685212350236,0.005266586793194711
165,KmerZFs_6_1,1250,0.004895468104824171,0.004591731669867009,0.0052935306892758155
166,KmerZFs_6_1,1500,0.004738152341712781,0.004402990278982559,0.005059828094999929
167,KmerZFs_6_1,1750,0.004717251896581064,0.00440598036076498,0.004985073440793998
168,KmerZFs_6_1,2000,0.004691004489366952,0.004408767648306922,0.005011027398620095
169,KmerZFs_6_1,2250,0.004739806144177401,0.00439622123325952,0.00502972035098071
170,KmerZFs_6_1,2500,0.0047316945386211475,0.004432948737841483,0.0050377084144678725
171,KmerZFs_6_1,2750,0.0046594084288931635,0.004362318078832163,0.004989513151259993
172,KmerZFs_6_1,3000,0.004666122029339682,0.0044009319734769105,0.004953552819633701
173,KmerZFs_6_1,3250,0.004596187067095706,0.004332137401383666,0.004904072253848523
174,KmerZFs_6_1,3500,0.004656919593355694,0.004312386725093716,0.0048916909614885795
175,KmerZFs_6_1,3750,0.004720989370246492,0.004340598805163835,0.00517321758215749
176,KmerZFs_6_1,4000,0.004619510172792929,0.004331508529877882,0.004940061447451464
177,KmerZFs_6_1,4250,0.004626647767377922,0.004356303822518445,0.00492507686470154
178,KmerZFs_6_1,4500,0.004637862127712174,0.004337869872770292,0.004961735293779012
179,KmerZFs_6_1,4750,0.004528883317454548,0.004235096325135938,0.004861599128046902
180,KmerZFs_6_1,5000,0.004557870925725011,0.004276965196630381,0.004813880598075856
181,KmerZFs_6_1,5250,0.004443286645355983,0.004112596506933892,0.004745369410060481
182,KmerZFs_6_1,5500,0.00458744816799725,0.00430886375108426,0.004878929396144961
183,KmerZFs_6_1,5750,0.004591029355272363,0.004310643569326835,0.004931069671092971
184,KmerZFs_6_1,6000,0.004698616171543199,0.004385937968517974,0.005108348293231585
185,KmerZFs_6_1,6250,0.004755295216189237,0.004445198873520259,0.005142319818300701
186,KmerZFs_6_1,6500,0.0047203702697712294,0.004407080615937616,0.005048567042470011
187,KmerZFs_6_1,6750,0.004828217485571168,0.00446681021055528,0.005282240510230644
188,KmerZFs_6_1,7000,0.004873295687292404,0.004488044468536026,0.005304190046119282
189,KmerZFs_6_1,7250,0.004796842915956622,0.004364729920815198,0.005194548310036348
190,KmerZFs_6_1,7500,0.00465086028432024,0.0043160440019100466,0.005035638982304852
191,KmerZFs_6_1,7750,0.004663664888811865,0.004301547317321423,0.00498554218442739
192,KmerZFs_6_1,8000,0.004566306824409114,0.004216066665490498,0.004909448693978879
193,KmerZFs_6_1,8250,0.0047033959945951215,0.004350562727408363,0.00503973873962943
194,KmerZFs_6_1,8500,0.004578749305172681,0.004282980965535809,0.004844969869678882
195,KmerZFs_6_1,8750,0.004706137740278983,0.0043494094741295015,0.005150348096119592
