,distance,mean,median,low_ci,high_ci,kind,nbins
197,9250,0.004651504697643084,0.0014164,0.004504995976883056,0.004823597500154425,KmerZFs_6_1,57655
198,9500,0.004646346272823557,0.0014121,0.004481723931561376,0.004830141713026843,KmerZFs_6_1,57016
199,9750,0.00481029023992033,0.0014087,0.004646807881636622,0.00498623744589318,KmerZFs_6_1,56456
200,0,0.006126091935094143,0.001529,0.005986774779918261,0.0062430221759847615,KmerZFs_7_0,113709
201,250,0.005312829112880648,0.0014261,0.005155470992893843,0.005475657700387637,KmerZFs_7_0,88352
202,500,0.005231540843356893,0.0014182,0.0050823049457203165,0.005412764146837253,KmerZFs_7_0,87090
203,750,0.005008883885628635,0.0014072,0.004863794295920444,0.005171174424908154,KmerZFs_7_0,86254
204,1000,0.0050411877764946844,0.0014087,0.004870552857582428,0.005218035748329175,KmerZFs_7_0,85030
205,1250,0.004997007011863444,0.0013957,0.0048238687290609395,0.005186214848282238,KmerZFs_7_0,84193
206,1500,0.00496692306052589,0.0014043,0.004793189777706812,0.005132250317886479,KmerZFs_7_0,83162
207,1750,0.004881463536883166,0.0013837,0.004729755966176548,0.0050671536734945176,KmerZFs_7_0,82407
208,2000,0.004794801250233478,0.001387,0.0045917278719061075,0.004981090456046257,KmerZFs_7_0,81327
209,2250,0.004728558883296226,0.0013781,0.004573307854417404,0.0049052097450301806,KmerZFs_7_0,80641
210,2500,0.004640804049670128,0.0013834,0.004504647682899915,0.004798169021754367,KmerZFs_7_0,79519
211,2750,0.004615034561717542,0.0013775,0.004484910698541108,0.004729162555135701,KmerZFs_7_0,78647
212,3000,0.0047337543283517474,0.0013849,0.00456666113208639,0.004909651977634959,KmerZFs_7_0,77530
213,3250,0.004723955823440093,0.0013807,0.004582964568573592,0.004897776175674474,KmerZFs_7_0,76945
214,3500,0.004780577749921321,0.0013894,0.004620168367466205,0.004967387843365863,KmerZFs_7_0,75918
215,3750,0.004806144898840978,0.0013753,0.004598166411633752,0.005008442133457477,KmerZFs_7_0,75243
216,4000,0.0048537428134028315,0.0013842705000000001,0.004598544732716699,0.005112308053305363,KmerZFs_7_0,74232
217,4250,0.0047464365008886905,0.0013828,0.004572086269598434,0.004945681052633307,KmerZFs_7_0,73626
218,4500,0.004638742663446018,0.0013907,0.00449877810076893,0.004803992041484231,KmerZFs_7_0,72697
219,4750,0.004570613219238221,0.0013788,0.004423947826914524,0.00475363805422043,KmerZFs_7_0,72101
220,5000,0.004494414183710294,0.0013794,0.004366590312317151,0.004672802313654464,KmerZFs_7_0,71127
221,5250,0.0045295701108478865,0.0013692,0.004398224882877383,0.004692789143216276,KmerZFs_7_0,70602
222,5500,0.004598551383168123,0.0013775,0.004454951013070029,0.004753358112691024,KmerZFs_7_0,69657
