,kind,distance,mean,low_ci,high_ci
96,KmerZFs_6_1,8000,0.0046345302474802876,0.004283861307244491,0.005016447094272694
97,KmerZFs_6_1,8500,0.00464212315956031,0.004314136929244387,0.004963947234688716
98,KmerZFs_6_1,9000,0.004625541744541334,0.004310389915045974,0.0048904723092805516
99,KmerZFs_6_1,9500,0.004727913713305927,0.004394231912101846,0.005085655413678403
100,KmerZFs_7_0,0,0.005770489434521511,0.005307897160811805,0.006339133596960836
101,KmerZFs_7_0,500,0.005120749277269268,0.004750762031695895,0.005518160146084905
102,KmerZFs_7_0,1000,0.005019206656217902,0.004575003990829727,0.005482293920618839
103,KmerZFs_7_0,1500,0.004924388147801731,0.004546596418203636,0.0053353274812435875
104,KmerZFs_7_0,2000,0.004761820348375166,0.004464794848767859,0.005114448535156935
105,KmerZFs_7_0,2500,0.004627990341799872,0.004258073608128022,0.005058536384782224
106,KmerZFs_7_0,3000,0.004728873629465669,0.004368762686860669,0.005138687871969401
107,KmerZFs_7_0,3500,0.004793304240128198,0.0044691192072904735,0.005268219414977902
108,KmerZFs_7_0,4000,0.004800309556053441,0.004442137208500062,0.005215184859668421
109,KmerZFs_7_0,4500,0.0046048181544277545,0.004312081247904812,0.004987353052177715
110,KmerZFs_7_0,5000,0.004511927034063914,0.004121594947598742,0.004840232420527385
111,KmerZFs_7_0,5500,0.004667194054891511,0.0042620589984581105,0.005153687217678217
112,KmerZFs_7_0,6000,0.004712149964647286,0.004378563383030696,0.005123467193932696
113,KmerZFs_7_0,6500,0.004713507260276172,0.004330499202518842,0.00509779896167202
114,KmerZFs_7_0,7000,0.00473799240739341,0.00433756198938648,0.005167309526066052
115,KmerZFs_7_0,7500,0.004623958643967627,0.0043202612324529195,0.004988311761910145
116,KmerZFs_7_0,8000,0.0044821796871321005,0.004147094218361325,0.004813560480628903
117,KmerZFs_7_0,8500,0.004486760485959696,0.004206494125603588,0.004906371476511047
118,KmerZFs_7_0,9000,0.0045201428708026735,0.004242654461741559,0.004897720725904469
119,KmerZFs_7_0,9500,0.004615629480092569,0.004224261091410982,0.004995610920611583
120,KmerZFs_7_1,0,0.005525488855962256,0.005071211664111208,0.005956554442709017
121,KmerZFs_7_1,500,0.005105147561217532,0.004753591626726348,0.005417473547965039
122,KmerZFs_7_1,1000,0.004930503415662058,0.004639403574962087,0.0053443004614145695
123,KmerZFs_7_1,1500,0.004742247046416979,0.004405186429004573,0.005001859475060783
124,KmerZFs_7_1,2000,0.00467328753451736,0.004390212343283,0.004956244172033811
125,KmerZFs_7_1,2500,0.0047406079193182335,0.0044243032913794155,0.005120967311536297
126,KmerZFs_7_1,3000,0.0046376642216600875,0.004320556145202108,0.0049550187116559835
127,KmerZFs_7_1,3500,0.004634920398348442,0.00431344383139361,0.005082965819175543
128,KmerZFs_7_1,4000,0.004652555545282919,0.004347967880301179,0.004985066840329138
129,KmerZFs_7_1,4500,0.004563903453744272,0.0043052769883702765,0.004866552842768849
130,KmerZFs_7_1,5000,0.004541419632420226,0.004245073091006076,0.004866157839800782
131,KmerZFs_7_1,5500,0.004703134527018626,0.004403869177027829,0.005023120395082903
132,KmerZFs_7_1,6000,0.004753989075394714,0.00446050612060026,0.00509923160114409
133,KmerZFs_7_1,6500,0.004745021065324345,0.0044399687220926,0.0050820585184721025
134,KmerZFs_7_1,7000,0.004762157942980113,0.004399065470524933,0.005065996544771048
135,KmerZFs_7_1,7500,0.004874704017260068,0.004614403959360092,0.00525013988654139
136,KmerZFs_7_1,8000,0.0048414422907473,0.004515868892160492,0.005194188966258777
137,KmerZFs_7_1,8500,0.004836571331717283,0.004484226997147252,0.005213088071713404
138,KmerZFs_7_1,9000,0.004840369130599868,0.004484775286760065,0.005173049433320771
139,KmerZFs_7_1,9500,0.004897189916083721,0.004616775778244107,0.0052312592295207724
140,KmerZFs_8_0,0,0.006315950114566451,0.005901400886316768,0.006876082517528909
141,KmerZFs_8_0,500,0.0056633611679687825,0.005283417314384704,0.006003683871234358
142,KmerZFs_8_0,1000,0.005191266279691902,0.004837549129165416,0.005575168605914898
143,KmerZFs_8_0,1500,0.005005995016222488,0.004663567883429639,0.005362297286425144
144,KmerZFs_8_0,2000,0.00493162208074903,0.004642362457988381,0.005311318109355777
145,KmerZFs_8_0,2500,0.004884892270448236,0.004527061884399928,0.005299074548456861
146,KmerZFs_8_0,3000,0.004918099966819544,0.0045062006866668025,0.005428403405585827
147,KmerZFs_8_0,3500,0.004963363974749285,0.004552346970374236,0.005453619708507109
148,KmerZFs_8_0,4000,0.004961450852533816,0.004612013465310126,0.005397897824117239
149,KmerZFs_8_0,4500,0.004862868385356263,0.004495748668875588,0.005324081248947305
150,KmerZFs_8_0,5000,0.004785651539725073,0.004458867101297137,0.0051897528801680606
151,KmerZFs_8_0,5500,0.0048042345188440755,0.004487948390214999,0.00515019517258278
152,KmerZFs_8_0,6000,0.004827982632020406,0.004495566526933678,0.0052456639121913826
153,KmerZFs_8_0,6500,0.004823192493077309,0.004488072265978027,0.005284196417126977
154,KmerZFs_8_0,7000,0.004880758404451901,0.004487601940470292,0.005238874989402679
155,KmerZFs_8_0,7500,0.004894274315733561,0.00455557262244986,0.005303546007908265
156,KmerZFs_8_0,8000,0.004918314448216466,0.004553783344344444,0.0053773338507695796
157,KmerZFs_8_0,8500,0.004886520366940818,0.004537009533543466,0.005273630570411929
158,KmerZFs_8_0,9000,0.004931041567093015,0.00458176740738111,0.0053613094511338125
159,KmerZFs_8_0,9500,0.004814317646267527,0.004482185629866278,0.00515395610662564
160,KmerZFs_9_0,0,0.006923375120419394,0.006445364771825784,0.0074288839886378286
161,KmerZFs_9_0,500,0.006642033338306923,0.006226389780603761,0.007153748531986146
162,KmerZFs_9_0,1000,0.006256769100808549,0.005775107405735525,0.006754077268412312
163,KmerZFs_9_0,1500,0.005991823528539774,0.0055332629347069825,0.0064524634828884795
164,KmerZFs_9_0,2000,0.005929908999578979,0.005442212299774667,0.006426121820506227
165,KmerZFs_9_0,2500,0.005821688168507994,0.005410334193381815,0.006370773050170691
166,KmerZFs_9_0,3000,0.005791052895890679,0.005319954566869255,0.006318360866637791
167,KmerZFs_9_0,3500,0.005738319665282302,0.005249184968275728,0.006190651839443494
168,KmerZFs_9_0,4000,0.005761718862613238,0.00529861316021126,0.00643296890227258
169,KmerZFs_9_0,4500,0.005726801715244715,0.005272277452017932,0.0061662627510983455
170,KmerZFs_9_0,5000,0.005689964609653775,0.005234443074302943,0.006244037249063949
171,KmerZFs_9_0,5500,0.005714448778222834,0.00525079063361015,0.006251507281687304
172,KmerZFs_9_0,6000,0.0057954892879889825,0.005319463867033917,0.006262836576605552
173,KmerZFs_9_0,6500,0.005600594029187754,0.005079116969169561,0.006111605244036866
174,KmerZFs_9_0,7000,0.005369147876998442,0.005029616820511416,0.005869760765812717
175,KmerZFs_9_0,7500,0.005368249545945669,0.004951853223719421,0.005891349452574355
176,KmerZFs_9_0,8000,0.0053460037876212445,0.004891980272781125,0.005878987727694832
177,KmerZFs_9_0,8500,0.005291121071984493,0.004889688047124965,0.005839725545464677
178,KmerZFs_9_0,9000,0.005175759288337414,0.004703572121609819,0.005692635109504822
179,KmerZFs_9_0,9500,0.005204310293935346,0.004785592323031414,0.0057942011306710735
180,prdm9_all,0,0.005770937777389778,0.005389075909768055,0.006157359338419986
181,prdm9_all,500,0.005294047609961378,0.004971083531462503,0.0056600544357187
182,prdm9_all,1000,0.004967396996534531,0.004668029599683219,0.005262811439905179
183,prdm9_all,1500,0.004737004050410559,0.004455379102511157,0.005051786893898957
184,prdm9_all,2000,0.004544107724378957,0.004293863876387285,0.004831918617020061
185,prdm9_all,2500,0.004438988146590586,0.004197144721250723,0.004751027748810272
186,prdm9_all,3000,0.004262285657990271,0.003961548104034752,0.004623471969652879
187,prdm9_all,3500,0.004305874865434465,0.003935726001100443,0.004707188465213646
188,prdm9_all,4000,0.004255561446606982,0.0038165124364584833,0.004814640678045472
189,prdm9_all,4500,0.00391580300994861,0.003610549352586542,0.004384383453377252
190,prdm9_all,5000,0.003981388115403013,0.003565102835493263,0.004429458834419812
